"subject","trial","dots_left","dots_right","correct","rt","confidence"
6,42,50,58,TRUE,974.970000010217,3
6,43,58,50,FALSE,1108.5599999933,3
6,44,50,60,TRUE,813.389999995707,3
6,45,50,60,TRUE,681.539999990491,5
6,46,50,58,TRUE,914.67499997816,3
6,47,58,50,TRUE,1037.60500001954,4
6,48,56,50,FALSE,798.710000002757,3
6,49,58,50,TRUE,814.184999995632,3
6,50,58,50,TRUE,1019.11500000278,3
6,51,56,50,FALSE,916.840000019874,3
6,52,50,58,TRUE,756.950000009965,4
6,53,50,58,TRUE,703.699999983655,4
6,54,56,50,FALSE,665.169999992941,2
6,55,50,58,FALSE,872.074999992037,3
6,56,50,60,TRUE,1326.8799999787,3
6,57,50,60,TRUE,1372.14500000118,3
6,58,58,50,FALSE,940.224999998463,4
6,59,60,50,FALSE,831.085000012536,4
6,60,62,50,TRUE,1187.47500001336,3
6,61,50,62,TRUE,819.399999978486,6
6,62,60,50,FALSE,898.064999986673,4
6,63,50,62,TRUE,761.769999982789,4
6,64,50,62,FALSE,1082.36999998917,3
6,65,64,50,TRUE,1622.77000001632,4
6,66,64,50,TRUE,623.619999998482,4
6,67,50,62,TRUE,779.559999995399,6
6,68,62,50,TRUE,938.62000000081,5
6,69,50,60,TRUE,1370.25499998708,4
6,70,50,60,TRUE,955.884999973932,4
6,71,50,58,TRUE,850.299999990966,4
6,72,50,58,TRUE,835.02500000759,5
6,73,56,50,TRUE,886.650000000373,3
6,74,56,50,TRUE,780.005000007804,3
6,75,50,54,TRUE,575.345000019297,3
6,76,54,50,FALSE,633.430000016233,4
6,77,50,56,TRUE,628.584999998566,3
6,78,50,56,FALSE,2255.73500001337,2
6,79,50,58,TRUE,712.874999997439,5
6,80,58,50,TRUE,1211.00499999011,5
6,81,50,56,TRUE,943.245000002207,5
6,82,56,50,TRUE,1110.69000000134,5
6,83,50,54,TRUE,1079.91999998922,5
6,84,50,54,TRUE,861.510000017006,4
6,85,50,52,FALSE,1346.11500002211,4
6,86,50,54,TRUE,768.760000006296,3
6,87,50,54,TRUE,609.985000017332,1
6,88,52,50,TRUE,1256.76499999827,2
6,89,52,50,FALSE,1068.85500001954,3
6,90,54,50,FALSE,1056.54499999946,4
6,91,50,56,FALSE,568.395000009332,3
6,92,50,58,TRUE,733.009999996284,5
6,93,58,50,TRUE,928.010000003269,5
6,94,50,56,TRUE,731.685000006109,1
6,95,50,56,TRUE,1284.38999998616,4
6,96,54,50,TRUE,1657.86500001559,2
6,97,54,50,FALSE,843.670000002021,3
6,98,50,56,TRUE,897.085000004154,3
6,99,50,56,FALSE,3157.23499999149,2
6,100,50,58,TRUE,821.129999996629,5
6,101,58,50,TRUE,1221.61500001675,5
6,102,50,56,FALSE,950.320000003558,5
6,103,50,58,TRUE,789.760000014212,5
6,104,50,58,TRUE,756.28499998129,5
6,105,56,50,FALSE,957.23500000895,2
6,106,58,50,FALSE,1552.51999999746,4
6,107,50,60,FALSE,830.729999986943,3
6,108,50,62,TRUE,622.795000002952,3
6,109,62,50,TRUE,3675.92000000877,2
6,110,60,50,TRUE,1142.22999999765,4
6,111,50,60,TRUE,956.39000000665,4
6,112,50,58,TRUE,830.925000016578,3
6,113,58,50,TRUE,1233.00000000745,3
6,114,56,50,FALSE,539.79999999865,4
6,115,50,58,TRUE,643.095000006724,4
6,116,58,50,TRUE,1578.04500000202,3
6,117,50,56,TRUE,639.254999987315,4
6,118,50,56,TRUE,569.480000005569,5
6,119,54,50,TRUE,875.27499999851,3
6,120,50,54,TRUE,649.485000001732,5
7,1,70,50,TRUE,1162.29999999632,4
7,2,70,50,TRUE,1481.95000000123,4
7,3,68,50,TRUE,1644.64499999303,5
7,4,50,68,TRUE,1159.12499999104,5
7,5,50,66,TRUE,1024.18500000203,4
7,6,66,50,TRUE,1226.39999999956,3
7,7,50,64,TRUE,1166.4199999941,6
7,8,64,50,TRUE,1182.65499999688,4
7,9,62,50,TRUE,1127.77000000642,3
7,10,62,50,TRUE,2259.56500000029,4
7,11,60,50,TRUE,1182.38500000734,3
7,12,60,50,TRUE,1136.15000000573,3
7,13,58,50,TRUE,2475.70500000438,3
7,14,58,50,FALSE,1079.34999999998,3
7,15,50,60,TRUE,1365.30499999935,4
7,16,60,50,TRUE,939.155000000028,3
7,17,50,58,TRUE,1231.19000000588,3
7,18,58,50,TRUE,4064.92000000435,3
7,19,50,56,TRUE,960.305000000517,3
7,20,56,50,TRUE,1099.99499999685,3
7,21,54,50,TRUE,955.354999998235,4
7,22,54,50,TRUE,987.695000003441,3
7,23,50,52,TRUE,843.370000002324,4
7,24,50,52,FALSE,930.334999997285,3
7,25,50,54,TRUE,1524.68500001123,4
7,26,50,54,TRUE,915.594999998575,5
7,27,50,52,TRUE,1139.87500000803,5
7,28,52,50,TRUE,1102.39499999443,4
7,29,50,52,TRUE,3181.32500001229,4
7,30,52,50,TRUE,1982.6849999954,4
7,31,50,52,TRUE,2383.80500000494,4
7,32,52,50,TRUE,981.14999999234,4
7,33,50,52,FALSE,1789.44999999658,2
7,34,54,50,FALSE,995.690000010654,1
7,35,56,50,FALSE,1412.93999999471,3
7,36,58,50,TRUE,1083.90499999223,3
7,37,50,58,TRUE,1424.03500000364,4
7,38,56,50,TRUE,915.324999994482,4
7,39,50,56,TRUE,883.755000002566,3
7,40,50,54,FALSE,1006.55000000552,3
7,41,50,56,FALSE,1149.76000000024,3
7,42,58,50,FALSE,900.825000004261,4
7,43,60,50,TRUE,1435.96000000252,2
7,44,50,60,TRUE,964.610000009998,3
7,45,50,58,TRUE,1007.53000000259,3
7,46,58,50,TRUE,923.469999994268,3
7,47,56,50,FALSE,902.524999997695,3
7,48,50,58,TRUE,881.215000001248,4
7,49,50,58,TRUE,1428.65499999607,4
7,50,56,50,TRUE,875.204999989364,3
7,51,56,50,TRUE,1717.05500000098,3
7,52,54,50,TRUE,1009.59000000148,3
7,53,50,54,TRUE,800.759999998263,3
7,54,52,50,TRUE,1131.52999999875,3
7,55,52,50,FALSE,516.999999992549,3
7,56,54,50,TRUE,884.559999991325,3
7,57,50,54,TRUE,987.525000004098,3
7,58,52,50,FALSE,1145.31500000157,3
7,59,50,54,TRUE,877.375000010943,4
7,60,50,54,TRUE,843.769999992219,4
7,61,52,50,TRUE,1308.21499999729,3
7,62,52,50,TRUE,1615.82500000077,3
7,63,50,52,TRUE,1010.26500000444,3
7,64,50,52,TRUE,862.43999999715,4
7,65,52,50,FALSE,1121.05500001053,4
7,66,54,50,TRUE,1403.68000000308,3
7,67,54,50,TRUE,1037.92500001146,3
7,68,50,52,TRUE,1206.79999999993,3
7,69,50,52,TRUE,1861.19000001054,4
7,70,52,50,FALSE,838.50500000699,4
7,71,50,54,TRUE,797.074999994948,4
7,72,54,50,TRUE,1200.77999999921,3
7,73,52,50,FALSE,896.954999989248,4
7,74,50,54,FALSE,1012.22000000416,3
7,75,50,56,TRUE,2704.95499999379,1
7,76,50,56,TRUE,1349.93499999109,2
7,77,54,50,TRUE,1065.895000007,2
7,78,50,54,TRUE,846.855000010692,4
7,79,52,50,TRUE,1196.61999998789,3
7,80,52,50,FALSE,794.844999996712,3
7,81,54,50,TRUE,1039.24499999266,4
7,82,50,54,TRUE,869.745000003604,3
7,83,50,52,TRUE,1630.01999999688,3
7,84,50,52,TRUE,1351.07000000426,3
7,85,52,50,TRUE,1137.80500000576,3
7,86,52,50,FALSE,971.319999996922,4
7,87,54,50,TRUE,1070.6499999942,4
7,88,54,50,TRUE,838.210000001709,4
7,89,50,52,TRUE,935.445000010077,4
7,90,52,50,TRUE,1622.4649999931,3
7,91,52,50,FALSE,724.09499999776,4
7,92,50,54,TRUE,2405.23500001291,4
7,93,50,54,FALSE,1086.37999999337,4
7,94,56,50,TRUE,1053.79000000539,3
7,95,56,50,FALSE,2243.21999998938,3
7,96,50,58,TRUE,749.400000000605,3
7,97,58,50,TRUE,624.444999994012,3
7,98,56,50,TRUE,1385.6700000033,4
7,99,50,56,TRUE,849.520000003395,5
7,100,50,54,TRUE,1894.13000000059,4
7,101,50,54,TRUE,857.384999995702,4
7,102,50,52,TRUE,2319.41999999981,4
7,103,52,50,TRUE,1288.67000000901,3
7,104,52,50,TRUE,1141.7999999976,5
7,105,50,52,TRUE,1113.88499999885,4
7,106,52,50,FALSE,1117.25999999908,4
7,107,54,50,TRUE,1020.15499999106,3
7,108,50,54,FALSE,2215.5849999981,4
7,109,56,50,TRUE,852.794999998878,3
7,110,50,56,FALSE,881.699999998091,3
7,111,58,50,TRUE,885.135000004084,3
7,112,50,58,TRUE,1041.55500000343,5
7,113,56,50,FALSE,1852.76999999769,4
7,114,50,58,TRUE,1044.2400000029,4
7,115,50,58,TRUE,760.244999997667,4
7,116,50,56,FALSE,1061.94999998843,3
7,117,50,58,TRUE,681.624999997439,4
7,118,58,50,FALSE,1270.88999999978,4
7,119,50,60,TRUE,929.09000000509,4
7,120,50,60,TRUE,800.220000004629,3
8,1,50,70,TRUE,1223.19499985315,4
8,2,50,70,FALSE,1924.31999999098,1
8,3,72,50,TRUE,926.454999949783,5
8,4,72,50,TRUE,1238.21000009775,2
8,5,70,50,TRUE,965.360000031069,4
8,6,70,50,TRUE,878.779999911785,4
8,7,50,68,TRUE,868.990000104532,3
8,8,68,50,TRUE,608.059999998659,3
8,9,66,50,FALSE,1032.21999993548,2
8,10,50,68,TRUE,998.150000115857,4
8,11,50,68,TRUE,913.750000065193,4
8,12,50,66,TRUE,654.600000008941,5
8,13,66,50,TRUE,911.525000119582,2
8,14,50,64,TRUE,731.339999940246,5
8,15,50,64,TRUE,910.434999968857,6
8,16,62,50,FALSE,1253.22000007145,3
8,17,64,50,FALSE,922.645000042394,2
8,18,66,50,TRUE,1245.12999993749,1
8,19,66,50,TRUE,1117.20500001684,1
8,20,50,64,TRUE,968.140000011772,4
8,21,50,64,TRUE,709.749999921769,3
8,22,62,50,TRUE,990.630000131205,2
8,23,62,50,TRUE,953.375000040978,2
8,24,60,50,TRUE,789.885000092909,3
8,25,50,60,TRUE,735.739999916404,3
8,26,58,50,FALSE,966.284999856725,2
8,27,60,50,TRUE,820.044999942183,4
8,28,50,60,TRUE,863.850000081584,2
8,29,58,50,FALSE,746.990000130609,3
8,30,60,50,TRUE,1059.20000001788,1
8,31,60,50,TRUE,1353.45500009134,1
8,32,58,50,TRUE,875.19000004977,2
8,33,50,58,TRUE,949.294999940321,4
8,34,56,50,FALSE,1277.57999999449,2
8,35,58,50,TRUE,1172.20500018448,1
8,36,58,50,FALSE,1036.51000000536,2
8,37,60,50,FALSE,887.445000000298,2
8,38,62,50,FALSE,2119.93499984965,1
8,39,50,64,TRUE,975.945000071079,3
8,40,64,50,TRUE,1165.65499990247,1
8,41,62,50,TRUE,969.614999834448,4
8,42,50,62,TRUE,1308.90000006184,2
8,43,50,60,TRUE,878.614999819547,5
8,44,50,60,TRUE,859.949999954551,5
8,45,50,58,TRUE,1126.69999990612,4
8,46,50,58,TRUE,830.150000052527,4
8,47,56,50,FALSE,867.085000034422,2
8,48,50,58,FALSE,979.035000083968,1
8,49,60,50,TRUE,1382.05499993637,2
8,50,60,50,TRUE,1434.81000000611,2
8,51,58,50,TRUE,1180.93000003137,1
8,52,50,58,FALSE,656.935000093654,1
8,53,60,50,TRUE,907.484999857843,4
8,54,60,50,TRUE,1005.93500002287,2
8,55,58,50,TRUE,695.539999986067,4
8,56,50,58,FALSE,971.260000020266,3
8,57,60,50,FALSE,748.045000014827,4
8,58,62,50,TRUE,866.884999908507,2
8,59,50,62,TRUE,1140.07500000298,5
8,60,60,50,TRUE,1348.27499999665,3
8,61,50,60,TRUE,1231.5449998714,5
8,62,50,58,FALSE,1057.04999994487,2
8,63,50,60,TRUE,555.924999993294,4
8,64,60,50,TRUE,946.059999987483,3
8,65,50,58,TRUE,1126.04999984615,1
8,66,58,50,FALSE,1726.03500005789,1
8,67,50,60,TRUE,985.365000087768,2
8,68,60,50,TRUE,1385.46000001952,1
8,69,50,58,TRUE,1247.83000000753,1
8,70,50,58,TRUE,664.179999846965,2
8,71,50,56,TRUE,618.495000060648,2
8,72,56,50,TRUE,1191.98000011966,1
8,73,50,54,FALSE,1187.52000015229,1
8,74,50,56,TRUE,1017.32000010088,2
8,75,56,50,FALSE,1062.98499996774,2
8,76,50,58,TRUE,1294.29000010714,3
8,77,58,50,TRUE,1183.24000015855,1
8,78,50,56,FALSE,1172.50499990769,1
8,79,50,58,TRUE,1339.32500006631,2
8,80,58,50,TRUE,1302.65500000678,2
8,81,56,50,FALSE,1584.4550000038,3
8,82,58,50,TRUE,1275.5050000269,2
8,83,58,50,TRUE,1071.61500002258,2
8,84,56,50,TRUE,1308.18500020541,2
8,85,50,56,TRUE,1355.4750001058,4
8,86,54,50,TRUE,1331.44499990158,2
8,87,50,54,FALSE,1209.28000006825,3
8,88,56,50,TRUE,1282.25500020199,1
8,89,56,50,FALSE,1229.41999998875,3
8,90,58,50,FALSE,1303.69999981485,2
8,91,60,50,FALSE,1353.75999985263,1
8,92,62,50,TRUE,1167.82500012778,2
8,93,50,62,TRUE,1129.30499995127,3
8,94,60,50,FALSE,1349.12999998778,2
8,95,50,62,TRUE,1499.14500000887,4
8,96,62,50,TRUE,5856.45500011742,2
8,97,50,60,TRUE,1118.65500011481,4
8,98,60,50,FALSE,1402.93499990366,3
8,99,62,50,TRUE,1338.62500009127,2
8,100,62,50,TRUE,2407.51000004821,2
8,101,60,50,TRUE,1241.15499993786,1
8,102,60,50,TRUE,989.360000006855,4
8,103,50,58,TRUE,1540.23500019684,3
8,104,58,50,TRUE,1166.44000005908,1
8,105,56,50,FALSE,994.545000139624,4
8,106,58,50,FALSE,1236.67500005104,1
8,107,60,50,FALSE,919.604999944568,2
8,108,62,50,TRUE,1118.74000006355,1
8,109,50,62,TRUE,956.234999932349,2
8,110,60,50,TRUE,924.050000030547,3
8,111,50,60,TRUE,958.204999798909,2
8,112,50,58,FALSE,978.710000170395,1
8,113,60,50,TRUE,1097.42499981076,2
8,114,50,60,TRUE,1073.74500017613,2
8,115,50,58,FALSE,1215.50499997102,1
8,116,50,60,TRUE,602.15499997139,4
8,117,50,60,TRUE,1069.52999997884,5
8,118,58,50,TRUE,1008.32999986596,5
8,119,50,58,TRUE,1062.21499992535,4
8,120,50,56,TRUE,1276.14500001073,3
9,1,70,50,TRUE,5922.92000000003,1
9,2,70,50,FALSE,3490.38000000008,2
9,3,50,72,TRUE,2218.57,6
9,4,50,72,TRUE,1222.17000000001,6
9,5,70,50,FALSE,2755.51500000006,1
9,6,50,72,TRUE,957.105000000069,6
9,7,72,50,TRUE,1059.51500000003,6
9,8,70,50,TRUE,1011.86499999995,6
9,9,50,70,TRUE,862.12999999999,6
9,10,68,50,TRUE,1188.08000000002,6
9,11,50,68,TRUE,885.880000000048,6
9,12,50,66,TRUE,1255.69000000008,6
9,13,50,66,TRUE,1013.05000000002,2
9,14,64,50,TRUE,1941.56500000009,4
9,15,50,64,TRUE,1551.09500000003,4
9,16,50,62,TRUE,1034.97500000002,4
9,17,62,50,TRUE,1331.58500000002,2
9,18,60,50,TRUE,1037.00000000004,1
9,19,60,50,TRUE,2005.35500000001,3
9,20,58,50,TRUE,1498.39499999996,3
9,21,58,50,FALSE,1314.705,3
9,22,60,50,TRUE,1037.21499999994,3
9,23,60,50,FALSE,929.984999999986,5
9,24,62,50,TRUE,1065.18500000004,5
9,25,62,50,TRUE,1720.03000000007,4
9,26,60,50,FALSE,919.875000000044,6
9,27,62,50,TRUE,1110.21000000005,2
9,28,62,50,TRUE,974.09000000004,6
9,29,60,50,FALSE,1543.48000000003,1
9,30,50,62,TRUE,870.23000000001,6
9,31,50,62,TRUE,1113.34999999998,4
9,32,50,60,TRUE,998.699999999983,6
9,33,50,60,TRUE,925.280000000028,6
9,34,58,50,FALSE,985.124999999913,4
9,35,50,60,TRUE,1793.42500000008,1
9,36,50,60,TRUE,767.099999999919,6
9,37,58,50,FALSE,1225.20000000007,1
9,38,50,60,TRUE,964.979999999981,2
9,39,60,50,TRUE,1340.82000000001,1
9,40,50,58,TRUE,909.910000000091,4
9,41,58,50,TRUE,971.759999999893,6
9,42,50,56,TRUE,800.510000000038,6
9,43,56,50,FALSE,942,4
9,44,58,50,FALSE,973.495000000054,4
9,45,50,60,TRUE,800.185000000056,6
9,46,50,60,TRUE,1093.48499999999,6
9,47,58,50,TRUE,1450.04500000004,1
9,48,50,58,TRUE,1057.9899999999,2
9,49,50,56,TRUE,859.800000000076,6
9,50,50,56,FALSE,3540.05500000005,4
9,51,50,58,TRUE,766.229999999952,6
9,52,58,50,TRUE,887.955000000045,1
9,53,56,50,TRUE,1009.52500000005,1
9,54,50,56,FALSE,1107.49499999997,1
9,55,58,50,FALSE,1203.39500000002,1
9,56,50,60,TRUE,907.500000000029,2
9,57,60,50,FALSE,930.125000000087,6
9,58,62,50,TRUE,902.820000000007,1
9,59,50,62,FALSE,1035.08999999997,3
9,60,50,64,TRUE,975.505000000005,6
9,61,50,64,TRUE,1211.37,5
9,62,50,62,TRUE,2390.405,3
9,63,62,50,TRUE,857.835000000021,6
9,64,60,50,TRUE,864.820000000007,6
9,65,50,60,TRUE,712.944999999978,6
9,66,58,50,TRUE,1542.5150000001,3
9,67,58,50,FALSE,1001.66500000001,3
9,68,60,50,TRUE,2363.45000000004,3
9,69,60,50,TRUE,948.179999999964,1
9,70,50,58,TRUE,739.790000000066,5
9,71,58,50,TRUE,581.585000000021,6
9,72,56,50,FALSE,939.234999999957,4
9,73,58,50,TRUE,853.219999999943,6
9,74,50,58,TRUE,1263.12000000005,6
9,75,56,50,FALSE,1589.44999999992,2
9,76,50,58,TRUE,1396.93999999997,2
9,77,58,50,TRUE,872.094999999943,6
9,78,56,50,TRUE,889.899999999994,2
9,79,56,50,TRUE,1009.185,6
9,80,54,50,TRUE,1369.74500000008,4
9,81,50,54,TRUE,785.200000000012,6
9,82,52,50,TRUE,794.549999999959,6
9,83,50,52,FALSE,1125.64499999996,2
9,84,54,50,TRUE,2001.78000000009,1
9,85,54,50,TRUE,1108.15000000002,6
9,86,50,52,TRUE,978.725000000093,3
9,87,52,50,TRUE,867.539999999979,3
9,88,50,52,FALSE,1522.08999999997,6
9,89,50,54,FALSE,3418.15500000009,1
9,90,56,50,FALSE,890.140000000014,1
9,91,58,50,FALSE,970.080000000016,1
9,92,50,60,TRUE,1113.79499999998,4
9,93,50,60,TRUE,1705.80499999999,1
9,94,50,58,TRUE,970.190000000002,1
9,95,58,50,TRUE,1017.4850000001,1
9,96,56,50,FALSE,746.574999999953,1
9,97,58,50,FALSE,1957.22999999998,1
9,98,60,50,TRUE,1468.935,1
9,99,50,60,TRUE,1096.58500000002,1
9,100,50,58,TRUE,990.260000000009,3
9,101,58,50,TRUE,906.910000000091,5
9,102,50,56,TRUE,722.774999999907,5
9,103,56,50,TRUE,704.434999999998,3
9,104,50,54,TRUE,963.764999999956,3
9,105,54,50,FALSE,848.420000000042,5
9,106,50,56,TRUE,1296.875,1
9,107,56,50,FALSE,798.654999999912,6
9,108,58,50,TRUE,937.979999999923,6
9,109,50,58,TRUE,806.834999999963,6
9,110,50,56,FALSE,904.940000000061,6
9,111,50,58,TRUE,1000.97500000003,6
9,112,50,58,TRUE,759.119999999937,6
9,113,56,50,TRUE,920.839999999967,6
9,114,56,50,TRUE,1405.01500000001,3
9,115,54,50,FALSE,1881.61000000004,2
9,116,56,50,TRUE,990.585000000021,4
9,117,50,56,TRUE,983.414999999921,6
9,118,50,54,FALSE,1297.67500000005,1
9,119,50,56,TRUE,1113.60499999998,2
9,120,50,56,TRUE,968.989999999991,3
10,1,70,50,TRUE,1608.5299999686,4
10,2,70,50,TRUE,914.465000038035,5
10,3,68,50,TRUE,1172.94499999844,6
10,4,50,68,TRUE,1028.63000007346,3
10,5,50,66,TRUE,1156.76499996334,4
10,6,66,50,TRUE,1102.63000009581,5
10,7,64,50,TRUE,1221.2999999756,3
10,8,64,50,TRUE,1070.29500009958,5
10,9,50,62,TRUE,1078.05000001099,6
10,10,62,50,TRUE,3639.07499995548,4
10,11,60,50,FALSE,1646.60000009462,6
10,12,62,50,FALSE,1230.17500003334,5
10,13,50,64,TRUE,1101.94500000216,5
10,14,64,50,TRUE,3303.04000002798,4
10,15,50,62,TRUE,3037.89499995764,6
10,16,62,50,TRUE,1326.91499998327,3
10,17,60,50,FALSE,1046.95500002708,4
10,18,62,50,TRUE,1613.29499993008,6
10,19,50,62,TRUE,1012.37500004936,6
10,20,60,50,FALSE,1022.61500002351,5
10,21,50,62,TRUE,1063.45500005409,5
10,22,62,50,FALSE,1015.37000003736,6
10,23,64,50,TRUE,1238.73500002082,4
10,24,64,50,TRUE,1343.22499996051,5
10,25,62,50,FALSE,1086.24999993481,6
10,26,64,50,TRUE,1173.84499998298,5
10,27,50,64,TRUE,951.065000030212,6
10,28,50,62,TRUE,975.029999972321,6
10,29,62,50,TRUE,1535.92000005301,5
10,30,50,60,TRUE,1006.79000001401,6
10,31,50,60,TRUE,824.359999969602,6
10,32,50,58,TRUE,880.475000012666,6
10,33,58,50,TRUE,1241.22500000522,5
10,34,56,50,FALSE,3857.01999999583,2
10,35,50,58,TRUE,944.439999992028,6
10,36,50,58,TRUE,1455.99000004586,6
10,37,50,56,TRUE,1392.88499997929,6
10,38,56,50,FALSE,2838.77000003122,2
10,39,50,58,TRUE,1136.47999998648,5
10,40,58,50,TRUE,2871.8349999981,3
10,41,56,50,FALSE,1080.8000001125,5
10,42,50,58,TRUE,1072.34499999322,5
10,43,58,50,TRUE,3824.88500000909,3
10,44,50,56,TRUE,1128.52999998722,3
10,45,56,50,TRUE,2784.73499999382,3
10,46,50,54,TRUE,1016.74500002991,4
10,47,50,54,TRUE,2544.42499997094,3
10,48,52,50,FALSE,1136.85500004794,3
10,49,50,54,TRUE,953.100000042468,4
10,50,54,50,FALSE,1087.47499994934,5
10,51,56,50,TRUE,1120.43999996968,5
10,52,50,56,TRUE,928.019999992102,5
10,53,50,54,TRUE,1135.86999999825,4
10,54,50,54,TRUE,1105.54000001866,5
10,55,50,52,FALSE,1176.98000010569,4
10,56,50,54,TRUE,920.705000055023,5
10,57,50,54,TRUE,1768.08999991044,4
10,58,52,50,FALSE,1184.29000000469,5
10,59,54,50,TRUE,1975.71500006597,2
10,60,54,50,TRUE,1521.539999987,4
10,61,50,52,TRUE,2768.33500002977,5
10,62,52,50,TRUE,1209.29500006605,5
10,63,52,50,TRUE,1687.32499994803,3
10,64,50,52,FALSE,1296.55500000808,4
10,65,54,50,FALSE,1041.38499998953,5
10,66,56,50,TRUE,1760.78499993309,4
10,67,50,56,TRUE,1113.03999996744,6
10,68,50,54,FALSE,1968.86500006076,4
10,69,50,56,TRUE,985.405000043102,6
10,70,50,56,TRUE,1184.79999992996,6
10,71,54,50,FALSE,1303.76500007696,5
10,72,50,56,TRUE,1671.6599999927,3
10,73,50,56,TRUE,1232.45999997016,5
10,74,50,54,TRUE,1224.33999995701,6
10,75,54,50,FALSE,1048.62000001594,4
10,76,56,50,FALSE,2184.9200000288,4
10,77,58,50,TRUE,1320.53499994799,4
10,78,50,58,TRUE,1280.8649999788,3
10,79,50,56,FALSE,1113.39499999303,2
10,80,50,58,TRUE,993.200000026263,5
10,81,50,58,TRUE,904.315000050701,6
10,82,50,56,TRUE,1080.95500001218,4
10,83,50,56,FALSE,1097.99499996006,2
10,84,58,50,TRUE,1551.71000002883,2
10,85,58,50,TRUE,1248.85500001255,5
10,86,50,56,FALSE,2289.14999996778,4
10,87,50,58,TRUE,1128.81500006188,5
10,88,58,50,FALSE,1536.09499998856,6
10,89,60,50,TRUE,1008.13500001095,4
10,90,60,50,FALSE,1161.27000004053,6
10,91,62,50,TRUE,1016.19999995455,6
10,92,62,50,FALSE,1631.53999997303,2
10,93,50,64,TRUE,1337.11500000209,5
10,94,64,50,TRUE,943.949999986216,6
10,95,50,62,TRUE,896.599999978207,6
10,96,50,62,TRUE,1040.93999997713,5
10,97,60,50,TRUE,880.844999919645,4
10,98,50,60,TRUE,831.82000007946,5
10,99,58,50,TRUE,847.670000046492,5
10,100,50,58,TRUE,856.47500003688,4
10,101,50,56,TRUE,889.049999997951,4
10,102,50,56,TRUE,1720.98500002176,5
10,103,50,54,FALSE,1502.89999996312,3
10,104,56,50,FALSE,896.724999998696,4
10,105,58,50,FALSE,856.329999980517,5
10,106,60,50,FALSE,1680.30999996699,3
10,107,62,50,TRUE,1159.57999997772,3
10,108,62,50,TRUE,792.499999981374,4
10,109,50,60,TRUE,832.395000034012,5
10,110,50,60,TRUE,945.010000024922,6
10,111,50,58,TRUE,968.774999957532,6
10,112,50,58,TRUE,1080.15499997418,5
10,113,56,50,TRUE,1009.02499991935,2
10,114,56,50,TRUE,968.540000030771,5
10,115,54,50,FALSE,952.554999967106,6
10,116,56,50,FALSE,848.234999924898,5
10,117,50,58,TRUE,881.655000033788,6
10,118,58,50,TRUE,951.705000014044,4
10,119,56,50,TRUE,1945.07000001613,5
10,120,50,56,TRUE,1088.84499990381,5
11,1,70,50,TRUE,1378,5
11,2,70,50,TRUE,1243,4
11,3,50,68,TRUE,983,5
11,4,50,68,TRUE,1149,4
11,5,50,66,TRUE,988,5
11,6,50,66,TRUE,1207,5
11,7,64,50,TRUE,1263,3
11,8,50,64,TRUE,886,5
11,9,50,62,TRUE,1033,4
11,10,50,62,TRUE,12378,2
11,11,50,60,TRUE,925,3
11,12,60,50,FALSE,1209,4
11,13,50,62,TRUE,919,4
11,14,50,62,TRUE,1435,2
11,15,60,50,TRUE,1030,4
11,16,60,50,TRUE,1368,4
11,17,50,58,TRUE,1189,2
11,18,50,58,TRUE,964,4
11,19,50,56,TRUE,1084,3
11,20,50,56,FALSE,2933,1
11,21,58,50,TRUE,1349,1
11,22,50,58,TRUE,924,3
11,23,50,56,TRUE,850,4
11,24,56,50,FALSE,840,4
11,25,58,50,TRUE,2080,1
11,26,50,58,TRUE,698,5
11,27,56,50,TRUE,856,5
11,28,50,56,TRUE,848,4
11,29,54,50,TRUE,3273,1
11,30,50,54,FALSE,1076,3
11,31,56,50,TRUE,1288,2
11,32,56,50,TRUE,1168,2
11,33,50,54,TRUE,888,4
11,34,50,54,TRUE,738,3
11,35,52,50,TRUE,1136,2
11,36,52,50,TRUE,1507,2
11,37,52,50,FALSE,818,3
11,38,54,50,TRUE,1057,2
11,39,54,50,TRUE,2351,2
11,40,50,52,TRUE,811,4
11,41,52,50,FALSE,914,4
11,42,54,50,FALSE,1083,3
11,43,50,56,TRUE,823,4
11,44,50,56,TRUE,963,3
11,45,54,50,FALSE,887,4
11,46,50,56,TRUE,1049,2
11,47,56,50,TRUE,1159,2
11,48,54,50,FALSE,912,3
11,49,56,50,TRUE,1199,1
11,50,56,50,FALSE,837,4
11,51,58,50,TRUE,1375,2
11,52,58,50,TRUE,861,2
11,53,50,56,TRUE,845,4
11,54,50,56,TRUE,816,5
11,55,50,54,TRUE,2539,1
11,56,50,54,TRUE,790,4
11,57,52,50,TRUE,1138,2
11,58,50,52,FALSE,1001,2
11,59,50,54,FALSE,944,3
11,60,56,50,FALSE,756,3
11,61,58,50,TRUE,1733,2
11,62,50,58,TRUE,1385,2
11,63,50,56,TRUE,689,4
11,64,56,50,TRUE,1218,3
11,65,50,54,TRUE,841,4
11,66,54,50,TRUE,783,5
11,67,52,50,FALSE,1073,2
11,68,54,50,TRUE,895,4
11,69,54,50,TRUE,1000,2
11,70,52,50,TRUE,1161,1
11,71,50,52,TRUE,794,3
11,72,52,50,TRUE,978,2
11,73,50,52,TRUE,1031,2
11,74,52,50,FALSE,1512,1
11,75,50,54,TRUE,1182,2
11,76,54,50,TRUE,952,2
11,77,52,50,TRUE,1124,2
11,78,50,52,TRUE,1087,1
